label,text
0,drop everything read reach
0,whatever meeting
1,balance next question sang uptown girl answer message answer good luck
1,record indicate maybe entitled pound compensation accident claim free reply claim msg stop message stop
0,laughing loud come idea
0,laughing as wheres first still memory need
0,always even spirit get big brother soon trying sure need
0,dad back ph
0,drop everything read friend sorry missed period information today birthday loving ar praveesh detail log face cool predictive text see number dont miss delicious treat
0,awesome minute
0,offence call message missed call
0,tell anything angry told abi
0,sister cleared two round birla powdered cocaine yesterday
0,dont know exactly could ask chechi
0,office call min
0,pete please ring meive hardly gotany credit
0,whatever stayin top week back next wed whatever rugby weekend hello see soon ham
0,love one love law make happy person love friendship one love law never make friend feel alone alive good night
0,work man thurs scholastic assessment test cant leh booked liao day free
0,looking forward sex cuddling two sleep
0,hood pa come
0,yeah probably earlier
1,congratulation claim important person rest world ticket see blu concert november blu gift guaranteed call claim tscs cost max
0,im gloucesterroad uup later
0,tuition thinking whatever go one mind
0,good day mine really busy much tomorrow night
0,talk others probably come early tomorrow
1,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call
0,alcohol moan ecstasy thin go wrong faultal argument faultfed himso bother hav go thanx xx
0,call later network urgnt short message service
0,shall ask one love thing dont mistake
1,boltblue tone p reply poly mono example poly yes yes slide yeah slow jamz toxic come stop tone message
0,whatever spend day waiting ideal path appear pretend u whatever forget path made walking waiting goodnight
0,shes borderline yeah whatever
0,housemaid murderer man murdered th january public holiday govt instituitions closedincluding hang office understand
1,xmas iscoming awarded either compact disc gift voucher free entry weekly cannabis message music tnc
0,ya told asking wats matter
0,hello hi girl u hope del bak long time offence c give call time lucyxx
0,hello hi really pretty late want go lesson first join reaching toilet paper mrt
0,g w r
0,kidding offence problem yes going school rapid eye movement correctly
0,know people still town
0,great princess thinking
0,affidavit say ecstasy twiggs st division g courtroom lttimegt double check text tomorrow
0,life mean lot love life love people life world call friend call world ge
0,people marry lover becz hav good undrstndng avoids problem sent say u wil get good news friday person like tomorrow best day life dont break chain break suffer send frnds min whn read
0,laughing loud yes friendship hanging topic message board wont buy stuff
0,arent coming home class right need work shower
0,thats good let thank god please complete drug lot water beautiful day
0,erutupalam thandiyachu
1,win newest harry potter order phoenix cool predictive text reply harry answer question chance first among reader
1,dorothy com bank granite issue strongbuy explosive pick member national association security dealer automated quotation symbol cdgt per
0,thanx yes whatever coming back sun finish dinner going back hotel time fly tog exactly month today hope well haf many mths come
0,babe need advice
0,princess like make love time per night hope thats problem
0,aiyo please got time meh
0,ok problem frm wats matter
0,know mean king havin credit goinbed night night sweet onlymore sleep
0,got person story
0,also maaaan missing
0,hows watch resizing
0,tired havent slept past night
0,quite lor tell wait get complacent
0,cant make tonight
0,hope great new semester wish best made greatness
1,mobile mths update free orange latest colour camera mobile unlimited weekend call call mobile upd freefone stoptx
0,nothing
0,thanx
0,think fixed send test message
0,hello baby get back mom setting computer filling belly go loverboy miss already silence sigh
0,jus answer lar ull noe later
0,hit new level rpg break fassyole blacko londn
0,poyyarikaturkolathupalayamunjalur posterode dis
0,thank princess want see national institute clinical excellence juicy booty
0,theoretically yeah could able come
0,newb go see doctor
0,yes ok
1,well defined muscle get mobile content call polytruepixringtonesgames six downloads
0,tell theyre female v howre throwing deciding get
0,thank way lost
0,hello hows going sunny africa hope avin good time give great old silver back great keep simple stupid
0,infact happy new year whatever seeing
0,wen miss someone
0,pleasure thats better got roast better drink good indian
0,nothing kidding anyway give treat
0,taking derek amp taylor walmart back time finished leave mouse desk text priscillas ready
0,willing go aptitude class
1,check choose babe video shsex netun fgkslpopw fgkslpo
0,half kidding wait lect havent finish
1,people dogging area call join like minded guy arrange there evening minapn lsbb
0,got message ignoring yes shopping
0,let know contact settled room let know ok
0,let snow let snow kind weather brings people together friendship grow
0,prepare pleasured
0,ey calm downon theacusations itxt iwana know wotu doin thewend haventcn age ring nething sat love joking xxx
0,wonder got online love gone internet cafe get phone recharged friend internet think boytoy
1,freemsg hello baby wow got new computeraided manufacturing moby want see good looking pic fancy chatim win utxt rply chat hlp msgp rcv
1,free nokia motorola upto mths price linerental free xnet minstxtmth free btooth call mobileupd call optoutdwv
0,princess black entertainment television brothas chasing
