Label,Data,clean,clean_sentence
spam,romcapspam everyone walked around as responding presence since warm outgoing breeze bringing warm real breath and sunshine,"['romcapspam', 'everyone', 'walked', 'around', 'responding', 'presence', 'since', 'warm', 'outgoing', 'breeze', 'bringing', 'warm', 'real', 'breath', 'sunshine']",romcapspam everyone walked around responding presence since warm outgoing breeze bringing warm real breath sunshine
spam,romcapspam everyone around the responding presence since warm an outgoing voice bringing me real breath with sunshine,"['romcapspam', 'everyone', 'around', 'responding', 'presence', 'since', 'warm', 'outgoing', 'voice', 'bringing', 'real', 'breath', 'sunshine']",romcapspam everyone around responding presence since warm outgoing voice bringing real breath sunshine
spam,drop on everything for read voucher page holder claim five week offer to politically correct go tscs apply stop post text message stop,"['drop', 'everything', 'read', 'voucher', 'page', 'holder', 'claim', 'five', 'week', 'offer', 'politically', 'correct', 'go', 'tscs', 'apply', 'stop', 'post', 'text', 'message', 'stop']",drop everything read voucher page holder claim five week offer politically correct go tscs apply stop post text message stop
spam,drop off everything read voucher holder claim week pass offer politically motivated correct go ahead tscs must apply stop text message message stop,"['drop', 'everything', 'read', 'voucher', 'holder', 'claim', 'week', 'pas', 'offer', 'politically', 'motivated', 'correct', 'go', 'ahead', 'tscs', 'must', 'apply', 'stop', 'text', 'message', 'message', 'stop']",drop everything read voucher holder claim week pas offer politically motivated correct go ahead tscs must apply stop text message message stop
spam,shop open till drop or either 2 k k cash key travel item voucher name call name quick tune po box location crbt fixedline cost ppm mobile vary,"['shop', 'open', 'till', 'drop', 'either', 'k', 'k', 'cash', 'key', 'travel', 'item', 'voucher', 'name', 'call', 'name', 'quick', 'tune', 'po', 'box', 'location', 'crbt', 'fixedline', 'cost', 'ppm', 'mobile', 'vary']",shop open till drop either k k cash key travel item voucher name call name quick tune po box location crbt fixedline cost ppm mobile vary
spam,shop till a drop for either k a k cash travel card voucher call phone name application tune into po box crbt fixedline cost limit ppm mobile vary,"['shop', 'till', 'drop', 'either', 'k', 'k', 'cash', 'travel', 'card', 'voucher', 'call', 'phone', 'name', 'application', 'tune', 'po', 'box', 'crbt', 'fixedline', 'cost', 'limit', 'ppm', 'mobile', 'vary']",shop till drop either k k cash travel card voucher call phone name application tune po box crbt fixedline cost limit ppm mobile vary
spam,one going down bahamas or callfreefone speak exciting destination operator to claim either bahamas cruise cash drop opt message kiss,"['one', 'going', 'bahamas', 'callfreefone', 'speak', 'exciting', 'destination', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'cash', 'drop', 'opt', 'message', 'kiss']",one going bahamas callfreefone speak exciting destination operator claim either bahamas cruise cash drop opt message kiss
spam,com going bahamas callfreefone phone speak exciting operator can claim either bahamas in cruise and cash or opt message kiss,"['com', 'going', 'bahamas', 'callfreefone', 'phone', 'speak', 'exciting', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'cash', 'opt', 'message', 'kiss']",com going bahamas callfreefone phone speak exciting operator claim either bahamas cruise cash opt message kiss
spam,audience congrats nokia video collection camera phone call based call cost of ppm ave call transfer min sum vary mobile radio close hang bcm london fast wcnxx,"['audience', 'congrats', 'nokia', 'video', 'collection', 'camera', 'phone', 'call', 'based', 'call', 'cost', 'ppm', 'ave', 'call', 'transfer', 'min', 'sum', 'vary', 'mobile', 'radio', 'close', 'hang', 'bcm', 'london', 'fast', 'wcnxx']",audience congrats nokia video collection camera phone call based call cost ppm ave call transfer min sum vary mobile radio close hang bcm london fast wcnxx
spam,security congrats nokia 4 video camera phone call daily call cost of ppm ave call min numbers vary mobile call close ups hang on bcm london wcnxx,"['security', 'congrats', 'nokia', 'video', 'camera', 'phone', 'call', 'daily', 'call', 'cost', 'ppm', 'ave', 'call', 'min', 'number', 'vary', 'mobile', 'call', 'close', 'ups', 'hang', 'bcm', 'london', 'wcnxx']",security congrats nokia video camera phone call daily call cost ppm ave call min number vary mobile call close ups hang bcm london wcnxx
spam,scoring goal arsenal thierry henry liverpool scored high earner score simple range shot 100 yard run pas bergkamp give arsenal goal margin min,"['scoring', 'goal', 'arsenal', 'thierry', 'henry', 'liverpool', 'scored', 'high', 'earner', 'score', 'simple', 'range', 'shot', 'yard', 'run', 'pa', 'bergkamp', 'give', 'arsenal', 'goal', 'margin', 'min']",scoring goal arsenal thierry henry liverpool scored high earner score simple range shot yard run pa bergkamp give arsenal goal margin min
spam,goal margin arsenal richard henry scored liverpool one high earner score from simple shot yard pas bergkamp give arsenal goal goal margin min,"['goal', 'margin', 'arsenal', 'richard', 'henry', 'scored', 'liverpool', 'one', 'high', 'earner', 'score', 'simple', 'shot', 'yard', 'pa', 'bergkamp', 'give', 'arsenal', 'goal', 'goal', 'margin', 'min']",goal margin arsenal richard henry scored liverpool one high earner score simple shot yard pa bergkamp give arsenal goal goal margin min
spam,specially selected applicants receive pound of award at call line close trip cost ppm tc apply use aggressive promotional material,"['specially', 'selected', 'applicant', 'receive', 'pound', 'award', 'call', 'line', 'close', 'trip', 'cost', 'ppm', 'tc', 'apply', 'use', 'aggressive', 'promotional', 'material']",specially selected applicant receive pound award call line close trip cost ppm tc apply use aggressive promotional material
spam,candidates specially selected receive pound mark award for call in line close cost ppm tc apply aggressive for promotional material,"['candidate', 'specially', 'selected', 'receive', 'pound', 'mark', 'award', 'call', 'line', 'close', 'cost', 'ppm', 'tc', 'apply', 'aggressive', 'promotional', 'material']",candidate specially selected receive pound mark award call line close cost ppm tc apply aggressive promotional material
spam,call private account or statement certificate show unredeemed one point call access identifier code extension expires,"['call', 'private', 'account', 'statement', 'certificate', 'show', 'unredeemed', 'one', 'point', 'call', 'access', 'identifier', 'code', 'extension', 'expires']",call private account statement certificate show unredeemed one point call access identifier code extension expires
spam,allows private use account number statement to show unredeemed point 0 call number identifier code expires,"['allows', 'private', 'use', 'account', 'number', 'statement', 'show', 'unredeemed', 'point', 'call', 'number', 'identifier', 'code', 'expires']",allows private use account number statement show unredeemed point call number identifier code expires
spam,buy mths half premium price orange line like powdered drug machine rental for latest camera phone also free phone only mths call mobilesdirect and free update phone orstoptxt,"['buy', 'mths', 'half', 'premium', 'price', 'orange', 'line', 'like', 'powdered', 'drug', 'machine', 'rental', 'latest', 'camera', 'phone', 'also', 'free', 'phone', 'mths', 'call', 'mobilesdirect', 'free', 'update', 'phone', 'orstoptxt']",buy mths half premium price orange line like powdered drug machine rental latest camera phone also free phone mths call mobilesdirect free update phone orstoptxt
spam,pay mths phone half price hot orange line powdered and drug phone rental latest camera phone free internet phone break mths call free mobilesdirect free system update orstoptxt,"['pay', 'mths', 'phone', 'half', 'price', 'hot', 'orange', 'line', 'powdered', 'drug', 'phone', 'rental', 'latest', 'camera', 'phone', 'free', 'internet', 'phone', 'break', 'mths', 'call', 'free', 'mobilesdirect', 'free', 'system', 'update', 'orstoptxt']",pay mths phone half price hot orange line powdered drug phone rental latest camera phone free internet phone break mths call free mobilesdirect free system update orstoptxt
spam,chance reality fantasy match show call and equal p per 60 minute name am tune company ltd po box croydon cr wb national use equal response rate call,"['chance', 'reality', 'fantasy', 'match', 'show', 'call', 'equal', 'p', 'per', 'minute', 'name', 'tune', 'company', 'ltd', 'po', 'box', 'croydon', 'cr', 'wb', 'national', 'use', 'equal', 'response', 'rate', 'call']",chance reality fantasy match show call equal p per minute name tune company ltd po box croydon cr wb national use equal response rate call
spam,top chance in reality fantasy game show call equal rates p per minute brand name tune bank ltd po box croydon ca cr wb national equal rate call,"['top', 'chance', 'reality', 'fantasy', 'game', 'show', 'call', 'equal', 'rate', 'p', 'per', 'minute', 'brand', 'name', 'tune', 'bank', 'ltd', 'po', 'box', 'croydon', 'ca', 'cr', 'wb', 'national', 'equal', 'rate', 'call']",top chance reality fantasy game show call equal rate p per minute brand name tune bank ltd po box croydon ca cr wb national equal rate call
spam,collect hotel valentine 2008 weekend paris incoming first flight hotel prize guaranteed 2012 text paris,"['collect', 'hotel', 'valentine', 'weekend', 'paris', 'incoming', 'first', 'flight', 'hotel', 'prize', 'guaranteed', 'text', 'paris']",collect hotel valentine weekend paris incoming first flight hotel prize guaranteed text paris
spam,collect valentine long weekend to paris incoming flight hotel prize guaranteed by text winner paris,"['collect', 'valentine', 'long', 'weekend', 'paris', 'incoming', 'flight', 'hotel', 'prize', 'guaranteed', 'text', 'winner', 'paris']",collect valentine long weekend paris incoming flight hotel prize guaranteed text winner paris
spam,• great news first call freefone claim guaranteed cash gift please speak of exciting operator,"['great', 'news', 'first', 'call', 'freefone', 'claim', 'guaranteed', 'cash', 'gift', 'please', 'speak', 'exciting', 'operator']",great news first call freefone claim guaranteed cash gift please speak exciting operator
spam,2007 great book news call freefone no claim guaranteed gift cash gift speak exciting operator,"['great', 'book', 'news', 'call', 'freefone', 'claim', 'guaranteed', 'gift', 'cash', 'gift', 'speak', 'exciting', 'operator']",great book news call freefone claim guaranteed gift cash gift speak exciting operator
spam,supports free with msg support ringtonefrom support widelive support comindex with wmlidbaeceffffirsttruejul,"['support', 'free', 'msg', 'support', 'ringtonefrom', 'support', 'widelive', 'support', 'comindex', 'wmlidbaeceffffirsttruejul']",support free msg support ringtonefrom support widelive support comindex wmlidbaeceffffirsttruejul
